	Stk_601899	Stk_601857	Stk_601766	Stk_601699	Stk_601628	Stk_601601	Stk_601398	Stk_601328	Stk_601169	Stk_601166	Stk_601088	Stk_601006	Stk_600887	Stk_600837	Stk_600585	Stk_600549	Stk_600519	Stk_600518	Stk_600489	Stk_600383	Stk_600362	Stk_600256	Stk_600111	Stk_600050	Stk_600048	Stk_600036	Stk_600031	Stk_600030	Stk_600028	Stk_600018	Stk_600016	Stk_600015	Stk_600000
2009/4/15	10.797069	12.138472	4.56	60.620556	25.394377	19.252057	4.236701	7.193502	12.543597	23.499741	25.520165	10.232741	124.992235	261.782773	45.473698	105.694101	563.27401	148.618353	78.634527	61.352189	36.334229	97.382534	83.692964	8.3119	94.13574	39.438144	223.413981	77.138786	14.541322	5.82296	60.912162	19.443126	65.342141
2009/4/16	10.908275	12.056801	4.73	57.726886	25.119017	18.886319	4.226418	7.172772	12.543597	23.44881	24.727052	10.159873	130.000101	262.6144294	45.485596	106.906516	559.164907	147.250699	78.079428	59.695421	36.090102	96.505214	82.475153	8.2121	92.997165	39.805124	223.153085	75.874687	14.377602	5.874218	63.621778	19.548035	65.197001
2009/4/17	10.372465	11.913875	4.63	54.503557	24.925244	18.662812	4.226418	7.069119	12.230763	23.346947	23.90382	10.243151	136.336584	263.4460858	44.819315	100.987076	565.748811	143.512446	74.681138	60.989771	34.245588	105.591744	78.695742	8.083786	99.991268	39.022233	215.76103	77.742106	14.243649	5.720443	62.321163	19.075945	63.948795
2009/4/20	10.402794	12.179308	4.68	55.455904	25.251598	18.916797	4.277834	7.203868	12.513322	23.947937	24.435909	10.316018	141.957657	265.941055	44.938293	102.627403	593.672035	145.609515	75.818414	61.714607	34.449027	106.2967335	86.548519	8.269129	98.93402	40.000847	218.978748	77.971942	14.838995	5.853715	64.055317	19.198338	65.429225
2009/4/21	10.544329	12.077219	4.62	53.075037	24.568295	18.601855	4.236701	7.027658	12.341769	23.479368	23.823505	10.118234	143.286274	256.868439	44.11734	101.058394	595.399726	144.241861	77.781569	59.954291	33.228392	106.53173	81.887245	8.668328	97.104167	39.19349	211.325798	75.702309	14.972948	5.781953	63.513394	18.359067	64.122963
2009/4/22	9.907423	11.954711	4.67	49.961594	23.915588	18.093886	4.226418	6.758161	12.008753	22.847819	22.809525	9.89963	134.599161	246.094708	43.570037	94.211813	578.169509	138.406413	74.938379	55.864145	31.194001	100.95448	76.554076	8.939213	93.159819	38.019154	202.107471	72.02493	14.318067	5.792205	61.237316	17.589734	62.932813
2009/4/23	9.604135	11.832203	4.57	54.576815	23.966581	18.347871	4.185285	6.727065	12.150032	22.970055	23.23118	9.972498	146.147912	247.228785	44.640846	94.924999	567.616585	134.744867	75.168542	57.003173	33.147016	101.543449	78.191821	9.081784	93.363136	38.14148	206.107877	72.484602	14.407369	5.607674	59.719931	17.712128	62.903785
2009/4/24	9.73556	11.821994	4.53	54.027384	23.97678	18.276755	4.133869	6.644143	12.039027	22.644094	24.07449	9.691436	151.564583	243.448528	45.85443	93.142035	570.231469	132.364863	80.705994	56.0582975	31.76363	96.341428	76.008161	8.967727	92.712522	37.358589	205.151258	70.732101	14.303184	5.525661	59.719931	17.292492	62.032943
2009/4/27	9.533367	11.96492	4.38	55.107931	23.150698	16.996671	4.103019	6.509394	11.958296	21.910682	23.90382	9.712256	150.951375	231.54072	46.508814	89.148196	553.281418	133.097172	83.413795	53.223671	31.031249	94.607421	70.758978	9.595041	89.459451	37.211797	204.36857	68.778493	14.392486	5.289872	57.660623	17.03022	60.4364
2009/4/28	8.845913	11.699486	4.39	57.067569	23.232286	16.651251	4.123586	6.478298	11.786742	22.409809	24.094569	9.712256	149.622757	235.699002	47.020422	88.791603	538.29253	146.461812	79.203165	53.844959	31.166875	94.607421	71.38888	9.438212	90.069401	37.162866	210.456144	70.588453	14.050162	5.730694	58.202547	17.222553	61.104046
2009/4/29	8.876242	11.842412	4.44	57.507113	24.088964	17.707829	4.226418	7.058754	12.412408	24.192408	24.837485	10.034956	152.586596	245.149644	48.638534	91.287752	545.249989	150.123358	81.748497	58.090427	32.102695	98.491597	73.866494	9.538012	95.355642	38.948837	214.630481	72.484602	14.45202	6.069	61.56247	18.07931	66.938684
2009/4/30	8.785256	11.811785	4.41	58.221374	24.109361	17.829741	4.205852	7.027658	12.250946	24.742467	24.827446	9.91004	152.7296778	241.747413	52.790894	91.929619	543.288826	151.95413	81.220476	63.785567	32.862201	98.144795	74.412409	9.623555	103.195496	37.921292	227.153491	69.669108	14.526438	6.027993	60.587008	17.554765	67.257992
2009/5/4	8.957119	12.189517	4.5	63.53254	24.925244	18.551058	4.318968	7.214233	12.563779	25.424947	26.795169	10.243151	153.302005	253.088182	54.575576	96.137414	556.690106	154.700289	82.38483	66.374267	34.855905	100.711126	77.981853	9.837412	106.224406	38.875441	231.501759	72.858086	15.047366	6.13051	62.321163	17.939431	69.144815
2009/5/5	9.078435	12.199726	4.5	61.884247	24.568295	18.703449	4.329251	7.183137	12.654602	26.097242	26.60442	10.451345	156.470247	251.954105	54.206742	97.706422	555.849607	150.306435	84.916624	66.684911	33.838709	104.040419	78.695742	9.566526	107.81857	39.536005	237.676298	72.254766	14.987831	6.13051	62.429547	17.852007	70.117255
2009/5/6	8.987448	12.199726	4.68	63.202882	24.435714	18.733928	4.360101	7.297155	12.705059	26.514879	27.066233	10.482574	164.33975	251.57608	54.21864	99.418068	547.538012	149.024894	84.876007	69.273611	34.476152	104.525941	79.661592	9.623555	110.316092	39.536005	244.633526	71.766364	14.928297	6.151014	65.030778	17.921946	71.089695
2009/5/7	9.027886	12.332443	4.72	64.320058	24.5377	18.947275	4.401234	7.48373	13.0078	27.248291	27.046154	10.27438	166.996985	246.661746	54.349517	99.560705	546.370653	143.715653	86.46007	72.483598	34.896593	101.612809	80.585448	9.438212	110.209814	39.87852	242.198496	71.076855	14.853879	6.038245	67.41524	18.04434	71.409003
2009/5/8	8.835804	12.669339	4.71	62.726708	24.731472	18.967594	4.4835	7.5044605	13.482096	28.175242	26.955799	10.180692	161.171508	247.559557	53.361993	100.416527	548.705371	145.729503	86.094517	72.13412375	34.299838	104.595301	80.207507	9.566526	115.470553	42.30059	235.328234	73.461406	15.538526	5.997238	69.366164	18.848642	72.047621
2009/5/11	8.451638	12.791847	4.7	58.734176	24.384721	18.165001	4.432083	7.566652	13.492187	28.022448	26.212883	10.003727	153.097603	250.25299	50.601684	105.694101	543.615686	144.447962	81.247554	71.085701	32.590949	99.740082	77.016004	9.823154	111.166312	41.493233	225.066323	72.197307	15.538526	5.894721	69.474548	18.76996025	72.279845
2009/5/12	8.613392	13.179788	4.71	61.902562	24.364324	18.439305	4.442367	7.597748	13.522461	28.91884	26.815248	10.066186	154.835026	254.789298	50.720663	105.480145	543.942547	143.898731	82.24944	78.178738	33.092766	100.572405	77.645906	9.766126	117.914936	42.936689	233.067135	72.944275	15.642712	6.038245	72.400933	18.743733	73.702219
2009/5/13	8.896461	13.567729	4.72	64.631402	25.078223	18.276755	4.473216	7.525191	13.502278	28.83735	27.548124	10.211921	153.199804	267.831183	51.315557	116.035291	540.160304	143.715653	84.97078	80.92276	34.109961	105.982507	79.367637	9.637812	119.93421	43.425996	233.241065	75.357555	16.133872	5.976735	72.400933	18.394036	73.469995
2009/5/14	8.896461	13.383967	4.64	67.451815	24.496905	17.931335	4.411517	7.30752	13.239902	28.114125	27.166627	10.201512	153.506408	268.209209	50.803948	116.60584	543.288826	145.729503	83.671036	86.048386	33.377581	105.358264	77.897866	9.652069	120.731291	42.153798	234.632511	75.04153	15.776665	5.894721	70.233241	17.869492	72.047621
2009/5/15	8.88129675	13.445221	4.61	70.327171	24.374523	17.941495	4.411517	7.431904	13.310542	28.226174	27.297139	10.087005	153.813012	268.96526	53.576154	110.971674	541.701218	150.855667	83.928277	85.427098	33.065641	106.086547	76.932017	9.523755	119.615377	42.007006	232.284447	74.984071	15.761781	5.915225	70.3416255	17.782068	72.976518
2009/5/18	8.835804	13.241042	4.64	74.905762	24.231743	17.799263	4.432083	7.442269	13.280268	29.32629125	28.160528	10.097415	152.995401	263.483888	53.088341	111.114311	553.047946	151.221821	87.9006202	83.615008	33.553895	108.271396	80.23900175	9.538012	116.692745	41.664491	230.54514	74.007267	15.568294	6.048497	70.666779	17.904461	73.09263
2009/5/19	8.886352	13.424803	4.69	73.990044	24.262339	17.880538	4.45265	7.535557	13.320633	29.692997	28.180607	10.014137	155.14163	263.294875	53.231116	115.393424	547.631401	147.743353	89.2247346	86.255482	36.903859	110.074763	81.34133	9.580783	121.528373	41.884679	230.71907	74.064726	15.71713	5.986987	71.642241	17.817037	75.443902
2009/5/20	8.977338	13.343132	4.61	72.552366	23.793206	17.545278	4.401234	7.525191	13.229811	28.867909	28.150488	9.951679	149.929361	265.752042	52.481549	114.894194	541.981384	141.701803	90.548849	87.290962	36.198603	111.115167	78.695742	9.195841	120.943847	40.93053	230.71907	73.030463	15.434341	5.894721	70.341625	17.397401	74.224724
2009/5/21	9.240188	13.445221	4.67	71.114688	23.497448	17.169381	4.360101	7.400808	13.0078	28.053007	26.744972	9.701846	144.717093	254.222259	52.017532	109.545303	534.276815	134.56179	99.606442	84.236296	37.242924	105.288904	77.855873	8.896442	116.320773	40.269966	228.544937	71.076855	15.240853	5.710191	67.198471	17.275008	71.989564
2009/5/22	8.9369	13.128743	4.61	68.715506	23.538242	17.240496	4.380667	7.30752	12.876612	27.71686	26.192805	9.722665	143.490677	254.789298	52.303081	112.683319	533.0394145	135.111022	97.85991	81.078082	37.06661	105.635705	77.897866	8.924956	113.504418	40.734807	227.1534913	71.249232	15.2631785	5.707628	67.632009	17.327462	71.989564
2009/5/25	8.765036	13.373758	4.59	69.393138	23.2552325	17.230337	4.3575295	7.203868	12.916978	27.991889	26.142608	9.618568	147.0932743	270.855389	50.542195	123.595058	529.327213	133.829481	98.780562	83.615008	39.236628	106.67611	81.761265	8.867928	115.257998	40.612481	222.979154	71.96028825	15.330155	5.699939	69.799702	17.292492	72.221789
2009/5/26	8.67405	13.36355	4.63	64.283429	23.160896	17.326851	4.349817	7.058754	12.624328	27.564066	25.289258	9.623773	148.29414	265.374017	48.341087	118.602759	527.412745	134.56179	95.057337	79.265992	37.921055	103.971059	78.947703	8.882185	112.335365	39.854055	217.413372	72.197307	15.092017	5.648681	68.93258	17.06519	71.438031
2009/5/27	8.66394	13.945461	4.6	64.961061	23.436257	17.423365	4.462933	7.390438	12.787472	28.969772	25.41977	9.628978	147.067724	267.453158	49.411896	125.948571	535.911118	132.731017	103.884766	81.129856	38.666998	103.000015	78.485775	8.896442	113.610696	41.24858	220.63109	73.059193	15.449224	5.658933	73.652486	17.50231	74.456949
2009/6/1	9.533367	14.618734	4.69	69.118422	24.639685	18.449465	4.627465	7.663768	13.603192	29.917096	27.10639	9.785123	149.111751	285.220364	51.529719	128.587357	549.87273	133.646404	113.74116	89.258374	42.166151	106.121227	80.37548	9.181584	120.093626	43.548323	228.023145	75.64485	15.612945	5.76145	76.396618	17.817037	76.779193
2009/6/2	10.028738	14.680634	4.83	67.781473	24.374523	18.35803	4.627465	7.590179	13.461913	29.723556	26.985917	9.816353	151.564583	283.519248	50.887234	127.588897	559.771933	133.097172	114.512883	93.534832	42.233964	104.803382	81.257343	9.338412	123.547646	43.572788	223.848808	74.926612	15.330155	5.76145	75.40873	17.624704	75.821267
2009/6/3	10.443226	14.845701	4.8	68.330904	25.292392	18.987913	4.822847	8.084277	14.16831	31.5469	27.407572	9.89963	148.907348	293.347916	50.494603	132.153263	559.024824	133.280249	125.966879	99.355379	43.61735	109.103719	83.860937	9.309898	134.65365	46.679887	221.413778	77.282433	15.285504	5.976735	79.799341	18.254158	83.397588
2009/6/4	10.198224	14.598101	4.82	67.964617	25.006833	18.987913	4.776572	8.241967	14.46096	32.117331	27.337297	10.118234	149.009549	296.561134	49.911607	136.611099	556.876883	137.307949	126.318894	99.016975	44.024229	108.271396	87.89231	9.238613	131.943572	47.634036	221.326813	78.230508	15.419457	5.843463	80.567697	18.533915	87.258319
2009/6/5	10.381976	14.587784	4.72	70.308856	24.680479	18.723768	4.76591	8.115815	14.450869	32.025655	27.3623955	10.024547	152.688797	289.756672	49.49815575	133.591274	588.629045	134.56179	138.923624	97.460317	44.458232	111.184528	85.036754	9.138813	130.455687	46.973472	221.674674	77.282433	15.196202	5.771701	79.799341	18.341582	87.896936
2009/6/8	9.994055	14.515567	4.7	69.521338	25.363782	19.262216	4.947164	8.294531	14.541692	32.096959	27.437691	10.097415	159.127482	288.433353	48.257802	128.989637	595.819976	131.998708	144.116473	97.663359	42.586592	113.334696	81.635284	9.039013	134.387956	48.465858	218.283025	77.828295	15.047366	5.689688	84.409481	19.05846	88.796805
2009/6/9	9.912388	14.618734	4.72	69.979198	26.822174	20.176562	5.011136	8.315556	14.188493	32.096959	26.93572	10.014137	161.682515	308.981376	47.020422	131.578058	612.816721	130.53409	143.280842	97.392636	41.352395	110.005403	80.921395	9.210098	136.035258	48.147808	214.021723	81.13219	15.002715	5.730694	83.421594	18.98852	87.310525
2009/6/10	10.004264	14.732218	4.84	70.089084	27.015946	20.968995	5.021798	8.399658	14.299498	31.913606	27.939661	10.420116	160.660502	311.645008	49.935403	129.421041	613.096887	132.364863	145.340075	96.783509	42.247527	110.213484	81.089369	9.409698	129.180356	48.416927	226.80563	81.017272	15.151552	5.833211	82.323942	19.56552	86.000048
2009/6/11	9.749053	14.598101	4.72	67.763107	26.546813	20.5423	5.107094	8.662476	14.571966	31.903393	27.196745	10.118234	158.718676	313.737862	48.293496	125.682211	622.389064	136.941795	140.117383	90.895282	41.854211	108.895639	79.955546	9.238613	124.397867	49.444472	220.022332	79.437111	15.106901	5.740946	81.226289	19.687913	86.163857
2009/6/12	9.524467	14.329867	4.67	66.125499	26.128648	20.593081	5.000474	8.504785	14.319681	31.2213	26.343396	9.889221	158.412072	311.835268	47.401155	123.309492	609.874977	137.307949	134.059059	90.150793	41.284582	105.705066	77.771886	9.010499	125.248087	48.098878	216.630684	79.700439	14.883646	5.658933	80.348167	19.093429	83.665761
2009/6/15	9.361132	14.360817	4.745	64.638475	26.48883	20.201224	5.267023	8.851705	15.207723	32.564818	26.253041	9.993318	162.09132	313.737862	47.793785	127.048322	636.163899	138.772567	128.448395	91.910493	40.633576	106.468029	79.115677	9.05327	126.895389	51.744215	217.413372	80.753749	15.032482	5.679436	83.641125	20.649579	87.720049
2009/6/16	9.626552	14.216384	4.77	65.937268	25.81992	19.469072	5.192389	8.87273	15.116901	32.606157	26.072332	10.087005	161.682515	320.206684	46.603997	125.826012	633.595709	137.491026	141.281297	91.166005	41.203206	106.537389	78.485775	8.967727	125.301226	51.744215	219.239644	83.591833	15.002447	5.781953	83.092298	20.579639	86.20481
2009/6/17	9.646968	14.31955	4.8	66.483138	26.200684	19.809368	5.267023	8.946319	15.207723	33.422603	26.704814	10.139053	160.047294	321.91902	47.210789	129.27724	642.747803	138.772567	151.070115	98.61089	41.772836	106.468029	79.199664	9.05327	135.610148	52.600502	232.110516	83.591833	15.16764	5.82296	84.958308	21.304523	86.655286
2009/6/18	9.626552	14.484617	4.86	70.492455	27.023958	20.015608	5.405629	9.261701	15.500374	34.776456	28.180607	10.3420425	156.67465	320.206684	48.924083	129.708643	643.775079	150.306435	155.248269	100.708994	41.949149	106.953551	79.787572	9.281384	137.204311	54.386473	243.416011	84.118488	15.633181	6.058749	86.714552	21.675805	87.597191
2009/6/19	9.514259	14.567151	5.35	68.591323	27.713449	20.314657	5.533573	9.440417	15.591196	34.962481	28.230804	10.545032	155.14163	326.104728	49.150143	127.192123	639.339115	149.391049	152.263874	103.280864	41.447333	105.635705	78.359794	9.466727	139.329862	54.3803565	238.111125	86.429918	15.558094	6.069	86.275491	21.622765	89.27624
2009/6/22	9.698011	14.690951	5.35	67.029007	27.548795	20.469337	5.704165	9.450929	16.206771	35.014155	27.979803	10.378477	155.754838	320.206684	47.87707	125.538409	620.894845	144.997194	167.454448	101.994929	40.552201	104.734022	77.309958	9.580783	137.363727	54.362007	238.719882	85.318091	15.798373	6.040294	88.4982375	21.728845	90.668622
2009/6/23	9.565301	14.31955	5.37	66.332553	27.661995	20.861193	5.778799	9.545544	16.307685	35.902944	27.122341	10.753226	157.594462	308.410597	48.341087	122.518585	622.762619	143.532576	168.97649	102.130291	39.941883	102.167691	76.554076	9.766126	134.387956	55.047037	242.285462	82.860368	15.483006	5.915106	89.239153	22.170848	91.938146
2009/6/24	10.249266	14.505251	5.43	71.264201	27.589958	20.727137	5.714827	9.408879	15.994852	36.161313	28.418742	10.794865	158.309871	313.357343	50.637337	129.061538	616.318798	149.574126	185.86817	102.197971	43.942853	107.577793	80.459467	9.823154	135.92898	53.236601	262.722319	83.972195	15.798373	6.019429	87.153613	21.728845	91.528622
2009/6/25	10.167598	14.484617	5.26	69.588947	28.248577	22.047074	5.800123	9.314264	15.994852	36.378343	27.990011	10.680358	155.550435	308.791116	51.260418	130.140046	634.529596	153.235671	192.195089	104.905202	43.196909	107.577793	79.115677	9.652069	139.542417	53.212136	259.591566	82.567782	15.858443	5.935971	87.702439	21.711165	90.668622
2009/6/26	10.15739	14.433034	5.23	71.301847	28.248577	22.160506	5.917405	9.471955	16.196679	37.174119	28.214585	10.565851	153.608609	305.556705	50.205973	129.27724	639.71267	150.855667	192.821812	106.800264	43.247769	108.964999	79.409631	9.523755	141.508552	53.554651	258.634712	81.748541	15.708268	5.9777	87.702439	21.746525	94.108624
2009/6/29	10.147182	14.897284	5.27	74.934703	28.557305	23.181395	5.928067	9.514006	16.539787	38.579646	30.439903	11.107156	151.768985	310.503451	51.52403	132.297064	689.769019	150.672589	183.30159	108.830687	43.400349	107.2483323	79.745579	9.623555	147.247539	55.658671	259.772144	82.45074725	15.903495	6.061158	88.470796	22.347649	95.050529
2009/6/30	10.412601	14.938551	5.29	74.332364	28.351487	23.078275	5.778799	9.471955	16.408599	38.352282	30.531774	11.023878	151.36018	312.976825	50.493549	133.375572	691.123155	148.292585	196.611995	109.101411	45.665304	106.67611	81.383323	9.780383	148.204037	54.826849	251.72262	82.684816	16.008618	5.9777	86.934082	22.153168	94.272433
2009/7/1	10.259474	15.041718	5.33	75.932326	29.359997	24.243532	5.842771	10.018616	16.85262	40.202203	31.113623	11.055098	152.177791	323.441095	50.205973	136.611099	685.500868	154.700289	193.418692	114.380511	45.394052	105.219544	80.669435	9.79464	153.889886	56.343701	255.747382	84.879212	16.188827	5.967268	88.580561	22.842692	98.859102
2009/7/2	11.014898	15.536918	5.31	78.021689	29.998034	25.728461	5.864095	10.355023	16.993899	40.904966	32.461063	10.990824	151.257979	323.441095	50.313814	137.833408	696.325805	151.587976	193.806663	115.125	45.394052	108.063315	83.902931	9.951469	154.102441	56.221374	252.947548	85.259574	16.819561	5.9777	87.812204	22.771971	100.251484
2009/7/3	10.861772	15.567869	5.27	79.715767	30.327343	25.666589	5.842771	10.418099	16.913168	40.842958	34.145364	11.001537	151.871187	332.193031	49.343245	135.892093	686.771622	151.771053	189.837417	124.600308	44.376856	106.051867	82.937081	9.723355	162.126395	59.370052	251.985105	86.576211	17.225032	6.040294	87.153613	22.842692	102.094342
2009/7/6	10.861772	15.640085	5.32	79.791059	30.224434	25.388165	5.917405	10.586302	16.913168	40.584589	34.186195	11.365755	159.127482	347.413788	49.451086	135.53259	677.358633	151.038744	189.897105	123.788139	45.204176	104.872742	84.364859	10.179582	157.556461	60.104593	265.371813	92.486449	17.810713	6.050726	88.251265	22.754291	104.019105
2009/7/7	11.00469	15.289318	5.38	77.17465	29.442324	24.790068	5.789461	10.365535	16.529695	38.662324	33.512475	11.162221	161.989119	340.374188	50.301832	130.715251	684.983154	150.672589	185.032539	120.065696	44.281918	104.040419	81.887245	10.208097	152.508277	59.529735	261.87202	92.925328	17.720609	5.967268	88.470796	21.817246	100.538151
2009/7/8	11.116983	15.052035	5.281998	80.71339	29.185051	25.140677	5.629531	10.050154	16.12604	38.341947	34.655758	11.012249	157.287858	347.794307	50.709231	131.074754	677.405698	150.855667	187.987091	123.9235	44.105604	103.554897	81.173356	10.09404	158.778653	58.380019	269.309081	95.558602	17.420259	5.967268	86.604787	21.445964	99.555293
2009/7/9	11.290526	15.124251	5.292059	80.186344	30.533162	27.636183	5.618869	10.081692	16.156314	38.63132	34.135156	11.076523	160.456099	348.935864	52.96191	132.368964	692.890064	158.361835	186.345674	121.013227	45.027862	105.427625	82.055219	10.222354	157.928432	58.348082	277.358605	96.290068	18.035975	6.20721	86.05596	21.640445	100.128627
2009/7/10	11.33136	15.021085	5.312181	79.169897	29.95687	27.254638	5.586883	9.902976	15.98476	38.372951	33.737049	11.151509	162.193522	342.847561	54.627454	132.297064	716.18721	158.178757	186.644113	120.810185	46.221371	108.548837	82.853094	10.236611	161.116759	58.603575	278.933512	95.587861	17.765661	6.155049	85.946195	21.481324	99.186722
2009/7/13	10.739271	14.886968	5.342364	76.214673	29.030687	26.419366	5.501587	9.692722	15.651744	37.225793	32.450856	11.033674	167.712394	331.812512	54.423754	128.198731	721.364353	169.529548	182.406271	117.696869	44.403947	107.993955	81.509304	10.061524	155.165216	57.038684	294.507591	92.106087	17.675556	6.134184	84.189951	21.039321	95.992434
2009/7/14	10.820938	14.979818	5.473156	82.369822	30.430252	28.028039	5.586883	10.260408	16.398507	38.693329	33.083744	11.397892	173.333468	341.325485	55.490182	131.002853	721.505548	171.36032	185.271291	120.4041	45.002163	108.548837	82.55914	10.421378	157.875294	58.028717	302.294631	95.938964	17.900818	6.259372	86.165726	21.605085	99.104817
2009/7/15	11.00469	15.320268	5.644192	86.586193	30.893344	28.502391	5.618869	10.449637	16.428781	38.641655	33.879959	11.740686	170.778434	340.754707	56.077316	135.388789	706.115313	170.07878	192.135401	118.982804	48.822588	107.855234	86.632506	10.450166	155.377771	58.220336	296.607467	95.909706	18.020958	6.447153	85.946195	21.658125	99.350531
2009/7/16	10.902606	15.206785	5.543583	86.2662	30.883053	28.749879	5.661517	10.533739	17.569108	40.698271	33.675801	11.537152	168.734407	342.657302	54.831154	132.728467	698.679052	167.149543	190.225388	121.28395	50.630832	118.675438	83.944924	10.21986	157.184489	59.497798	288.207963	95.880447	17.720609	6.321966	89.348918	22.45373	102.667676
2009/7/17	11.035315	15.052035	5.483217	88.430855	30.85218	29.708896	5.586883	10.554764	17.559017	40.10919	35.043658	11.837096	171.596045	344.940415	55.406306	136.970601	696.137545	165.868003	188.434751	119.185846	54.260916	120.756246	89.068126	10.191071	155.218355	58.891004	288.732932	94.534551	17.405242	6.259372	88.690326	22.153168	102.626723
2009/7/20	11.770322	15.464702	5.503339	93.004865	33.342583	29.966696	5.618869	10.470663	17.770919	40.32622	36.921908	12.029918	169.858622	351.218978	57.599072	150.703612	697.078844	165.501848	193.03072	117.087742	59.685648	125.403385	97.676785	10.478955	152.083167	59.050686	289.432891	96.02674	17.900818	6.415856	90.117275	22.347649	103.568629
2009/7/21	11.464069	15.134568	5.432912	91.066087	33.291128	29.3686	5.522911	10.312972	17.240748	39.985173	35.829664	12.254876	164.441951	351.218978	57.38339	143.01025	693.360713	158.544912	192.732281	118.576719	59.984756	120.617526	92.721557	10.176677	152.189445	59.306179	279.895955	97.050791	18.261237	6.217643	89.897744	21.834926	101.848628
2009/7/22	11.52532	15.939269	5.463095	98.143567	34.124693	29.182984	5.554897	10.596815	17.44466	40.191868	37.432302	12.479835	164.033146	359.590394	58.15026	146.317677	693.784298	160.558762	191.44899	120.065696	60.283864	123.322577	93.981361	10.291831	154.368135	60.839133	286.458067	101.732168	20.093368	6.228075	92.202815	22.241568	103.0772
