600198 大唐電信 -- 20080101-99999999,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
年月日,未調整收盤價(元),日回報率 %,週回報率 %,月回報率 %,季回報率 %,年回報率 %,本週以來回報率 %,本月以來回報率 %,本季以來回報率 %,本年以來回報率 %,與大盤比%-日回報率,與大盤比%-週回報率,與大盤比%-月回報率,與大盤比%-季回報率,與大盤比%-年回報率,與滬深300比-日回報率,與滬深300比-週回報率,與滬深300比-月回報率,與滬深300比-季回報率,與滬深300比-年回報率
2015/07/01,31.9,-9.9887,-20.1102,-38.4289,22.4102,115.5427,-11.0429,-9.9887,-9.9887,94.8702,-5.0254,-7.567,-26.657,15.0603,9.0225,-5.3331,-8.3305,-26.5121,18.6937,9.6999
2015/07/02,28.71,-10,-27.9368,-42.2334,0.9497,92.4282,-19.9387,-18.9898,-18.9898,75.3832,-6.7583,-16.6097,-27.5028,-1.2943,1.2813,-6.8227,-17.4374,-27.4139,1.362,1.6887
2015/07/03,25.84,-9.9965,-27.942,-51.7911,-9.1418,69.5555,-27.942,-27.088,-27.088,57.851,-4.4831,-18.0533,-35.7988,-4.7794,-5.1153,-4.8528,-19.5924,-36.1884,-2.487,-4.8708
2015/07/06,23.26,-9.9845,-27.9206,-53.9497,-18.2135,54.0413,-9.9845,-34.3679,-34.3679,42.0904,-12.1062,-22.6306,-38.7394,-16.3069,-15.9862,-12.5198,-24.4414,-39.7609,-14.6955,-16.0669
2015/07/07,20.93,-10.0172,-40.9424,-58.5627,-25.6745,36.7987,-19.0015,-40.9424,-40.9424,27.8569,-8.8393,-32.2258,-44.1544,-21.0028,-24.3933,-8.4014,-32.7485,-44.8219,-19.3917,-24.2073
2015/07/08,19.88,-5.0167,-37.6802,-60.9584,-26.6148,30.9631,-23.065,-43.9051,-43.9051,21.4427,0.9396,-27.9691,-42.8726,-16.4115,-22.9267,1.8539,-27.6428,-42.9385,-13.9381,-22.0423
2015/07/09,21.87,10.0101,-23.8244,-54.1989,-16.2066,49.8987,-15.3637,-38.29,-38.29,33.5992,4.0152,-19.6465,-36.8604,-10.5994,-17.617,3.3889,-19.713,-37.5144,-8.3703,-17.3626
2015/07/10,24.06,10.0137,-6.8885,-49.7703,-10.1901,69.9169,-6.8885,-32.1105,-32.1105,46.9775,5.2341,-11.472,-33.8608,-6.5651,-10.6842,4.4166,-11.8913,-35.0612,-4.9883,-11.3353
2015/07/13,26.47,10.0166,13.8005,-47.06,-4.7839,86.2791,10.0166,-25.3103,-25.3103,61.6996,7.4511,8.2264,-31.1134,-1.1546,-3.9625,7.2672,8.038,-32.9408,-0.0533,-4.9981
2015/07/14,29.12,10.0113,39.1304,-41.76,8.0923,105.6517,21.0307,-17.8329,-17.8329,77.8878,11.298,32.1335,-23.3305,13.9063,8.2968,12.6776,32.9,-24.4393,16.6623,8.6115
2015/07/15,26.21,-9.9931,31.841,-52.3454,3.4743,89.792,8.936,-26.044,-26.044,60.1113,-7.1838,21.4996,-36.6018,11.0457,3.2496,-6.6942,21.7465,-37.2756,14.2671,4.0632
2015/07/16,25.65,-2.1366,17.2839,-48.5765,-0.3494,84.6672,6.6084,-27.6241,-27.6241,56.6904,-2.5838,13.7914,-34.2617,9.3378,-0.1463,-2.8856,14.3579,-34.8443,12.5186,0.2885
2015/07/17,27.89,8.7329,15.9185,-41.1603,7.2694,100.794,15.9185,-21.3036,-21.3036,70.374,5.0463,13.5883,-26.135,16.2134,4.2998,4.6958,14.6638,-27.1667,18.7582,4.3305
2015/07/20,28.37,1.721,7.1778,-27.3496,12.3566,104.1027,1.721,-19.9492,-19.9492,73.3061,0.8354,6.5947,-18.5004,18.6888,5.2731,1.4981,8.4968,-19.0303,22.1133,6.1643
2015/07/21,31.21,10.0106,7.1772,-20.0768,18.1751,125.6711,11.9039,-11.9357,-11.9357,90.6551,9.3106,4.6913,-10.9122,26.2923,15.3994,9.8682,5.7918,-11.0399,31.0293,17.3477
2015/07/22,32.85,5.2547,25.3337,-15.8771,20.861,134.8128,17.7841,-7.3081,-7.3081,100.6735,5.0359,18.4744,-6.4258,32.0423,21.0496,5.4786,19.5935,-6.1661,37.8001,23.8525
2015/07/23,35.88,9.2237,39.8829,-8.9803,26.8741,160.7581,28.6481,1.2415,1.2415,119.183,6.6314,29.6817,1.0086,35.8146,31.4245,6.8175,31.5426,2.4814,41.5014,34.8225
2015/07/24,34.85,-2.8707,24.955,-12.7224,21.981,157.0082,24.955,-1.6649,-1.6649,112.8909,-1.6058,21.4694,0.5539,31.6533,32.899,-1.1374,24.2134,1.987,37.3547,37.6663
2015/07/27,31.37,-9.9857,10.5744,-12.521,14.4889,130.156,-9.9857,-11.4843,-11.4843,91.6323,-1.6416,18.4857,-1.5479,39.1304,31.3775,-1.5577,20.4739,-0.667,44.1354,36.2386
2015/07/28,29.38,-6.3436,-5.8636,-18.0704,11.796,111.3689,-15.6958,-17.0994,-17.0994,79.4759,-4.7442,3.2512,-6.2187,36.616,25.6761,-6.1559,2.9029,-6.782,39.0991,28.8871
2015/07/29,32,8.9176,-2.5876,-0.8368,21.6729,127.598,-8.1779,-9.7067,-9.7067,95.4808,5.2911,3.5022,6.0687,43.748,31.1348,5.6119,3.033,5.7524,47.7985,35.0037
2015/07/30,30.62,-4.3125,-14.66,-13.6006,18.087,117.165,-12.1378,-13.6006,-13.6006,87.0507,-2.1589,-5.0303,-0.2769,41.5372,27.8255,-1.4292,-4.9215,1.2903,47.0084,32.1641
2015/07/31,28,-8.5565,-19.6557,-20.9933,7.9829,95.396,-19.6557,-20.9933,-20.9933,71.0457,-7.5073,-10.7263,-7.7633,30.9115,17.4153,-8.5873,-12.0862,-7.4077,34.3843,20.3214
2015/08/03,25.21,-9.9643,-19.6366,-2.4382,-2.7769,78.9227,-9.9643,-9.9643,-28.8658,54.0022,-8.9498,-17.3595,-0.7144,19.1952,7.9249,-10.2591,-19.8571,-0.994,20.5977,8.8425
2015/08/04,27.73,9.996,-5.6161,7.314,7.0241,95.6967,-0.9643,-0.9643,-21.7552,69.3963,6.0828,-7.9664,5.3249,27.649,15.8244,6.6829,-8.8928,5.6224,29.7827,17.7516
2015/08/05,26.89,-3.0292,-15.9688,4.0633,7.689,85.322,-3.9643,-3.9643,-24.1254,64.2649,-1.4026,-13.8173,3.8476,25.2986,11.3541,-0.9916,-14.5894,4.575,28.0163,13.5518
2015/08/06,26.57,-1.19,-13.2267,14.2302,8.0079,78.9241,-5.1071,-5.1071,-25.0283,62.3102,-0.2986,-12.1787,17.7984,24.755,8.3585,-0.2862,-13.599,19.1993,28.3436,10.3481
2015/08/07,28.39,6.8498,1.3928,35.6423,22.847,94.7205,1.3928,1.3928,-19.8929,73.4281,4.4907,-0.7866,35.0235,34.9215,13.7718,4.7961,-0.9494,36.3734,40.5535,15.9996
2015/08/10,31.22,9.9683,23.8397,29.7586,27.4804,114.5724,9.9683,11.5,-11.9076,90.7159,4.8117,14.2086,28.0868,36.4859,19.8611,5.1915,16.104,30.4636,42.2755,22.4665
2015/08/11,32.83,5.157,18.3917,36.4503,29.0486,124.2507,15.6394,17.25,-7.3647,100.5511,5.1706,13.2265,34.7096,42.3771,27.0093,5.6146,14.9415,37.7888,48.8453,30.4341
2015/08/12,31.01,-5.5437,15.3218,28.8859,22.8118,109.9545,9.2287,10.75,-12.5001,89.4332,-4.5329,9.6319,28.6034,39.0835,20.0196,-4.3549,11.037,31.7881,45.1741,23.2218
2015/08/13,32.44,4.6114,22.0926,22.5536,24.2911,123.8805,14.2656,15.8572,-8.4651,98.1687,2.8063,13.046,23.0443,37.5297,25.8446,3.0883,14.7946,26.6539,43.8997,29.5834
2015/08/14,32.42,-0.0617,14.1951,11.3322,23.3636,126.2405,14.1951,15.7857,-8.5216,98.0464,-0.3334,7.8268,10.1853,36.2116,25.8891,-0.0145,9.525,12.3875,42.3587,29.7362
2015/08/17,32.32,-0.3085,3.5233,15.8836,29.3832,120.0153,-0.3085,15.4285,-8.8038,97.4355,-1.0157,1.8318,14.8298,39.5891,22.6732,-0.4144,3.6883,17.9759,46.5034,27.3646
2015/08/18,29.09,-9.9938,-11.3921,4.3024,5.8586,91.006,-10.2715,3.8928,-17.9178,77.7042,-4.0984,-7.143,10.1235,20.9778,14.1231,-4.0538,-5.8038,13.1934,26.6053,18.5641
2015/08/19,29,-0.3094,-6.4819,3.9797,-1.1254,90.0407,-10.5491,3.5713,-18.1717,77.1543,-1.5166,-4.2091,8.4534,15.1216,12.465,-1.8672,-3.3538,11.0799,20.3759,16.1317
2015/08/20,27.98,-3.5172,-13.7485,-1.3748,-13.2674,83.1165,-13.6953,-0.0715,-21.0498,70.9235,-0.099,-6.9161,7.4484,5.2423,11.9508,-0.319,-6.548,9.0912,9.64,15.1896
2015/08/21,25.19,-9.9714,-22.301,-19.2888,-29.0224,58.8284,-22.301,-10.0357,-28.9222,53.88,-5.9535,-12.165,-7.5557,-8.3492,0.9937,-5.6596,-11.8242,-6.3268,-4.2772,4.1699
2015/08/24,22.67,-10.004,-29.8577,-34.9499,-38.7795,35.4252,-10.004,-19.0358,-36.0329,38.4858,-1.6535,-12.7311,-17.5014,-11.1686,-5.4606,-1.3767,-12.6764,-17.0616,-7.4584,-2.2052
2015/08/25,20.4,-10.0132,-29.8728,-41.4635,-45.1614,26.9456,-19.0155,-27.1429,-42.438,24.619,-2.5793,-11.3487,-19.6293,-10.9663,-4.5532,-3.1345,-11.8397,-19.6613,-8.0987,-2.2598
2015/08/26,18.36,-10,-36.6896,-47.3171,-55.1321,15.1829,-27.1139,-34.4286,-48.1942,12.1571,-8.8416,-17.9423,-26.7353,-24.7284,-13.1548,-9.4873,-18.6855,-27.2832,-22.9054,-11.5257
2015/08/27,19.18,4.4662,-31.451,-38.8588,-57.3874,16.9522,-23.8587,-31.5,-45.8805,17.1662,-0.829,-18.5419,-26.13,-31.7097,-16.201,-1.398,-19.5656,-27.1653,-31.1232,-15.0817
2015/08/28,21.1,10.0104,-16.2366,-28.1825,-53.4731,30.4896,-16.2366,-24.6429,-40.4629,28.8951,4.9475,-9.0999,-18.6142,-33.4953,-11.3551,5.5127,-10.0402,-18.1089,-32.7073,-9.763
2015/08/31,18.99,-10,-16.2329,-32.1786,-61.9364,16.7905,-10,-32.1786,-46.4166,16.0055,-9.2598,-16.1304,-22.4953,-45.2463,-19.2297,-10.6483,-18.4973,-23.1097,-45.2674,-18.8811
2015/09/01,17.09,-10.0053,-16.2256,-38.9644,-67.0142,4.9117,-19.0048,-10.0053,-51.7778,4.3988,-8.8867,-21.5605,-29.383,-49.7004,-25.9364,-9.8861,-24.1782,-30.7112,-50.197,-26.5038
2015/09/02,15.38,-10.0059,-16.2311,-45.0715,-69.0544,-6.4471,-27.1091,-19.0101,-56.6028,-6.0472,-9.822,-22.4042,-36.319,-51.9142,-32.9164,-10.1061,-24.6965,-37.7136,-52.5416,-33.6686
2015/09/07,16.88,9.7529,-11.1112,-40.5425,-66.581,3.1161,9.7529,-11.1112,-52.3704,3.1159,12.5942,-7.488,-27.7303,-45.5053,-22.1233,13.6476,-7.9376,-28.5345,-46.2235,-22.3014
2015/09/08,17.69,4.7986,3.5108,-37.6894,-65.2594,8.0642,15.0195,-6.8458,-50.0848,8.064,1.8226,3.3858,-26.4132,-43.7669,-20.7039,2.1728,4.382,-26.9818,-44.2138,-20.6132
2015/09/09,18.84,6.5008,22.4967,-33.6387,-60.5446,16.3688,22.4967,-0.79,-46.8399,15.0891,4.1154,19.3646,-23.3847,-37.7888,-16.5193,4.4555,21.2905,-23.7285,-38.2807,-16.2923
2015/09/10,17.99,-4.5117,16.97,-42.3768,-62.4427,1.0112,16.97,-5.2661,-49.2383,9.8966,-3.1622,15.5901,-29.2135,-40.0328,-26.7721,-3.3245,17.2581,-29.9032,-40.6129,-26.8209
2015/09/11,19.18,6.6148,24.7073,-41.578,-58.7617,8.9779,24.7073,1.0004,-45.8806,17.166,6.5368,23.1459,-28.294,-34.003,-21.2801,6.9452,25.4018,-29.0202,-34.6214,-21.097
2015/09/14,17.26,-10.0104,2.2512,-46.7613,-65.4801,-5.06,-10.0104,-9.1102,-51.2981,5.4373,-7.5421,1.1227,-32.2238,-42.7437,-28.9213,-8.1987,1.2961,-33.904,-43.8707,-29.4457
2015/09/15,15.53,-10.0232,-12.2103,-52.0976,-71.7637,-15.4596,-19.0302,-18.2202,-56.1796,-5.1309,-6.7409,-7.382,-36.7926,-52.4287,-34.1961,-6.3439,-7.1475,-38.0972,-53.2311,-34.6364
2015/09/16,17.08,9.9807,-9.3418,-47.3166,-65.7579,-0.6394,-10.9489,-10.058,-51.806,4.3377,4.8488,-6.7297,-33.7278,-46.9093,-27.6116,4.7624,-6.8747,-35.1491,-47.5924,-28.2769
2015/09/17,17.11,0.1756,-4.8916,-47.0607,-63.9031,-8.3061,-10.7925,-9.9001,-51.7214,4.5209,2.3245,-1.4451,-31.4914,-41.8918,-31.4272,2.4114,-1.3494,-33.3088,-42.6951,-31.9781
2015/09/18,17.84,4.2665,-6.9865,-38.6732,-58.8657,-4.2914,-6.9865,-6.056,-49.6616,8.9803,3.8674,-3.9146,-25.8008,-36.4599,-28.4505,3.8087,-4.2426,-27.8437,-37.62,-29.0955
2015/09/21,18.9,5.9417,9.5017,-24.9704,-51.6007,0.3722,5.9417,-0.4741,-46.6706,15.4555,3.9742,8.0536,-16.6225,-31.3331,-25.9276,4.1172,8.6041,-18.5911,-32.1606,-26.4191
2015/09/22,19.59,3.6508,26.1429,-22.2312,-49.8338,1.9786,9.8094,3.1594,-44.7237,19.6706,2.7047,18.9976,-14.3674,-29.476,-26.6963,2.6952,19.0859,-16.397,-30.3322,-27.3445
2015/09/23,19.94,1.7866,16.7446,-20.8418,-49.4168,4.3983,11.7713,5.0024,-43.7361,21.8086,4.0645,18.1074,-10.8869,-25.7054,-22.6124,4.1574,18.3981,-12.9212,-25.8065,-23.2308
2015/09/24,19.99,0.2508,16.8323,-11.8219,-49.9376,6.3303,12.0516,5.2658,-43.595,22.1141,-0.6041,14.7272,-9.936,-25.2868,-20.7069,-0.4197,15.1251,-12.0762,-25.6283,-20.9606
2015/09/25,18.04,-9.7549,1.1211,-11.5688,-54.7191,-2.2748,1.1211,-5.0028,-49.0973,10.202,-8.2858,1.3032,-15.2116,-33.7002,-25.8893,-8.2736,1.7258,-16.7409,-34.0599,-26.3129
2015/09/28,19.1,5.8758,1.0582,-9.4789,-46.7375,4.372,5.8758,0.579,-46.1063,16.6773,5.5887,2.8762,-5.6373,-27.9779,-20.9753,5.5231,3.0994,-6.7005,-28.7776,-21.5556
2015/09/29,18.33,-4.0314,-6.4319,-13.1281,-43.1982,-1.1323,1.6075,-3.4757,-48.279,11.9735,-2.0534,-1.8898,-7.5748,-24.2235,-23.2747,-2.1023,-1.7171,-8.6619,-25.1028,-23.8693
2015/09/30,18.29,-0.2182,-8.2748,-13.3177,-48.3918,-0.2723,1.3858,-3.6863,-48.3918,11.7292,-0.6968,-6.3786,-8.219,-27.6923,-22.7774,-0.9688,-6.5541,-9.5468,-27.9278,-23.6854
2015/10/08,19.43,6.2329,6.2329,9.836,-2.264,5.6556,6.2329,6.2329,6.2329,18.6932,3.1718,3.1718,10.7827,9.0486,-19.9086,3.2187,3.2187,11.0868,8.604,-20.5652
2015/10/09,19.94,2.6248,9.0213,5.8386,-8.8253,6.4038,9.0213,9.0213,9.0213,21.8086,1.3418,4.5561,7.8314,6.2459,-20.13,1.2841,4.5441,7.7141,6.3931,-20.934
2015/10/12,21.32,6.9208,16.5664,11.1574,-11.3886,15.6187,6.9208,16.5664,16.5664,30.2388,3.522,8.2385,8.2014,4.5173,-16.4934,3.5845,8.2915,7.917,5.5453,-17.276
2015/10/13,21.63,1.454,18.2613,12.7737,-18.2852,20.9736,8.4754,18.2613,18.2613,32.1324,1.2824,9.6267,9.5891,-1.483,-13.0869,1.5321,9.9507,9.5704,-0.0978,-13.7939
2015/10/14,20.72,-4.2071,13.286,20.0463,-28.8465,18.6039,3.9118,13.286,13.286,26.5735,-3.3031,6.0056,14.6135,-14.4075,-14.2228,-3.1122,6.5289,15.6415,-14.0974,-14.8084
2015/10/15,21.82,5.3089,12.3006,40.5022,-16.7497,21.696,9.4283,19.3002,19.3002,33.2932,2.9228,5.7498,26.49,-5.0873,-13.4632,2.8715,6.1704,27.0202,-5.2906,-14.0064
2015/10/16,22.49,3.0706,12.7884,31.6745,-12.32,29.9255,12.7884,22.9634,22.9634,37.3861,1.4513,5.864,22.3914,-1.1557,-9.7206,1.6926,6.5985,23.2981,-0.8257,-10.1348
2015/10/19,22.02,-2.0898,3.2833,23.4306,-21.0472,30.2966,-2.0898,20.3937,20.3937,34.515,-1.9553,0.2629,12.9058,-7.744,-9.9276,-2.093,0.7558,13.5503,-7.2565,-9.9792
2015/10/20,22.99,4.4051,6.2877,28.8678,-18.9639,33.8191,2.2232,25.6972,25.6972,40.4405,3.2277,2.1887,16.5499,-5.5552,-7.9285,3.1351,2.3466,17.1101,-5.7608,-8.1848
2015/10/21,20.73,-9.8304,0.0483,9.6826,-33.5792,19.207,-7.8257,13.3407,13.3407,26.6346,-6.9886,-1.7062,4.2612,-19.6378,-16.0101,-7.1188,-1.8858,4.472,-20.3314,-16.4825
2015/10/22,21.91,5.6922,0.4124,11.8428,-33.3031,27.7557,-2.579,19.7922,19.7922,33.8429,4.1842,-0.5016,5.7631,-20.2894,-11.7681,4.1545,-0.6621,5.9565,-21.3316,-12.3302
2015/10/23,23.2,5.8877,3.1569,16.3491,-35.3402,34.4933,3.1569,26.8452,26.8452,41.7232,4.5318,2.5196,6.2382,-21.8588,-9.2556,4.5028,2.0831,6.3078,-23.0362,-9.7688
2015/10/26,23.07,-0.5603,4.7684,27.8825,-33.8022,32.9689,-0.5603,26.1345,26.1345,40.9291,-1.0575,3.4584,15.3077,-21.4234,-10.738,-1.0596,3.1606,15.1519,-22.9757,-11.4332
2015/10/27,23.28,0.9103,1.2614,29.0466,-25.7891,34.4117,0.3449,27.2827,27.2827,42.212,0.7706,0.9959,16.1963,-19.4964,-10.3578,0.8087,0.8337,16.0831,-21.1241,-11.3807
2015/10/28,21.61,-7.1735,4.2451,13.1415,-26.4467,22.8545,-6.8533,18.1521,18.1521,32.0104,-5.547,2.5611,3.9419,-20.1749,-14.9034,-5.3838,2.7172,4.0847,-20.4752,-15.7721
2015/10/29,21.02,-2.7302,-4.062,14.6755,-34.3126,19.2292,-9.3964,14.9263,14.9263,28.4063,-3.0782,-4.5882,2.8543,-26.52,-16.4724,-2.9611,-4.3002,3.1717,-26.9306,-17.2796
2015/10/30,20.28,-3.5205,-12.5861,10.8803,-33.7689,13.044,-12.5861,10.8803,10.8803,23.8857,-3.3849,-11.8142,0.07,-27.4407,-20.0912,-3.5415,-11.6668,0.4913,-28.4964,-21.0268
2015/11/02,19.23,-5.1775,-16.6449,5.1395,-31.3216,6.0678,-5.1775,-5.1775,5.1395,17.4715,-3.5384,-14.0253,-3.4709,-24.3273,-22.7981,-3.5921,-13.9279,-3.1184,-24.5892,-23.4592
2015/11/03,19.44,1.092,-16.4949,6.2876,-22.8879,9.7069,-4.142,-4.142,6.2876,18.7543,1.3477,-13.5332,-2.17,-15.7689,-19.6215,1.3974,-13.4253,-1.7646,-14.794,-20.4603
2015/11/04,20.99,7.9733,-2.8691,14.7623,-24.3059,20.3559,3.501,3.501,14.7623,28.223,3.512,-5.24,1.2659,-17.8101,-15.4404,3.1216,-5.6426,1.302,-17.6383,-16.6398
2015/11/05,21.32,1.5722,1.4272,16.5666,-20.7141,23.81,5.1282,5.1282,16.5666,30.2389,-0.2494,-2.4743,1.0133,-16.8488,-14.9752,-0.5501,-3.2982,0.7448,-17.2709,-16.364
2015/11/06,23.45,9.9906,15.6312,28.2123,-11.7427,32.5613,15.6312,15.6312,28.2123,43.2505,7.9314,8.9487,9.0251,-9.985,-10.4256,7.4562,7.7273,8.2566,-10.8473,-12.4241
2015/11/09,24.31,3.6674,26.4171,21.9159,-14.3714,40.4396,3.6674,19.8718,32.9143,48.5041,2.0514,15.2621,6.4132,-12.0864,-6.8776,2.3992,14.4219,6.0354,-12.8865,-8.4976
2015/11/10,23.82,-2.0156,22.531,19.4586,-23.7028,38.8927,1.5779,17.4557,30.2353,45.5109,-1.8434,11.6329,4.4516,-17.6685,-5.624,-1.8337,10.7758,4.0911,-18.7042,-7.0338
2015/11/11,24.55,3.0647,16.9606,23.1196,-25.2209,50.0618,4.6909,21.0554,34.2266,49.9703,2.789,10.8533,7.3647,-19.5329,1.5281,3.0538,10.7029,7.2697,-20.6754,0.1528
2015/11/12,23.77,-3.1772,11.4916,11.4917,-23.3474,43.4527,1.3647,17.2092,29.962,45.2055,-2.7149,8.1133,0.8963,-18.0005,-1.5006,-2.1996,8.8667,1.2798,-18.8879,-1.9418
2015/11/13,22.96,-3.4077,-2.0895,6.149,-29.2233,41.7291,-2.0895,13.2151,25.5332,40.2573,-2.0033,-1.8381,-2.3769,-21.8368,-1.6203,-2.1422,-0.8577,-2.3854,-23.0034,-2.4019
2015/11/16,23.59,2.7439,-2.9617,4.8912,-27.2363,43.1439,2.7439,16.3216,28.9778,44.1058,1.9999,-1.8877,-1.3787,-20.0068,-1.6269,2.2557,-0.9966,-1.5197,-21.2551,-1.8449
2015/11/17,22.9,-2.925,-3.8623,1.8231,-29.1461,39.3798,-0.2614,12.9192,25.2052,39.8907,-2.8668,-2.9105,-4.2061,-21.5028,-4.3424,-2.7767,-1.9476,-4.2542,-23.1231,-4.7989
2015/11/18,22.48,-1.8341,-8.4319,-0.0444,-22.7227,35.4222,-2.0907,10.8481,22.9088,37.325,-0.8348,-6.3335,-5.0058,-18.8315,-6.782,-0.7031,-5.5223,-4.9273,-20.4384,-7.3725
2015/11/19,23.29,3.6032,-2.0195,5.7675,-19.6898,38.3022,1.4372,14.8422,27.3374,42.2731,2.2113,-1.5905,-0.9688,-15.759,-6.2842,1.9733,-1.4912,-0.9788,-17.3248,-7.0445
2015/11/20,25.62,10.0043,11.5853,11.4397,-8.4347,53.1386,11.5853,26.3314,40.0766,56.5065,9.5971,10.0588,5.1416,-7.5827,3.4557,10.0214,10.7533,5.6328,-8.7484,2.9383
2015/11/23,24.71,-3.5519,4.7477,6.5087,-1.9057,48.0533,-3.5519,21.8442,35.1012,50.9476,-3.0127,4.6502,0.6708,-4.6929,1.9791,-3.011,5.0489,1.3415,-6.1866,1.9067
2015/11/24,25.13,1.6997,9.7379,8.3191,10.8512,49.2286,-1.9126,23.9152,37.3976,53.5132,1.5366,9.3944,2.2178,-1.6013,4.5258,1.6847,9.8694,3.0489,-3.2745,5.3163
2015/11/25,25.49,1.4326,13.3897,9.8708,24.9508,48.2845,-0.5074,25.6904,39.3659,55.7124,0.5479,10.9197,2.7777,1.5573,4.3698,0.6891,11.4098,3.7589,0.5436,5.3065
2015/11/26,25.01,-1.8831,7.3852,8.4093,36.2199,46.7729,-2.3809,23.3235,36.7415,52.7802,-1.5491,6.839,2.2671,9.6817,5.1411,-1.3042,7.8291,3.5024,9.6335,6.3103
2015/11/27,23.15,-7.437,-9.6408,-0.5583,20.6985,37.7163,-9.6408,14.1519,26.5721,41.418,-2.0698,-4.5343,-0.6154,8.3093,5.4213,-2.169,-4.1183,0.445,8.7762,6.646
2015/11/30,22.44,-3.067,-9.1866,10.6509,6.3506,30.0875,-3.067,10.6509,22.6901,37.0807,-3.3231,-4.84,8.6324,-0.2262,1.2949,-3.323,-4.4269,9.6478,-0.3328,2.4541
2015/12/01,22.2,-1.0695,-11.6593,9.4675,29.9005,32.6171,-4.1037,-1.0695,21.3779,35.6146,-1.3816,-7.5748,7.1316,19.0126,2.836,-1.7659,-7.6699,7.7116,21.5963,4.117
2015/12/02,22.31,0.4955,-12.4755,16.0167,45.0585,32.7982,-3.6285,-0.5793,21.9793,36.2866,-1.7946,-9.7282,9.0684,29.6069,3.7608,-3.0216,-11.0727,8.349,31.1792,4.3256
2015/12/03,23,3.0928,-8.0368,18.3129,49.5449,33.5663,-0.648,2.4956,25.7519,40.5016,1.7148,-6.7355,9.4634,31.8294,3.5614,2.3409,-7.7883,9.3571,34.2501,5.7172
2015/12/04,22.51,-2.1304,-2.7646,7.2416,46.359,30.7968,-2.7646,0.312,23.0729,37.5084,-0.4692,-5.2111,5.2532,31.2108,7.5855,-0.2221,-5.9533,5.811,33.9517,10.4092
2015/12/07,22.97,2.0435,2.3619,-2.0469,36.0783,35.597,2.0435,2.3619,25.5879,40.3184,1.6991,-0.2869,-0.5764,18.5144,12.6215,1.7664,-1.0023,0.7626,19.9479,14.9054
2015/12/08,21.89,-4.7018,-1.3964,-6.6524,23.7422,27.3422,-2.7544,-2.451,19.683,33.7209,-2.8657,-1.7875,-3.4255,13.0574,10.8348,-3.0029,-2.249,-2.2631,13.8718,14.3328
2015/12/09,21.49,-1.8273,-3.6755,-11.6002,14.0659,24.87,-4.5314,-4.2335,17.496,31.2774,-1.8943,-1.8872,-7.1595,6.5316,2.7119,-2.1761,-1.3968,-6.6302,6.6424,6.7019
2015/12/10,21.79,1.396,-5.2609,-8.5223,21.123,23.5969,-3.1986,-2.8966,19.1363,33.11,1.8932,-1.7151,-3.6252,12.0931,5.1583,1.7557,-1.9606,-3.2162,12.2464,9.8992
2015/12/11,22.17,1.7439,-1.5105,-9.6946,15.5892,25.1843,-1.5105,-1.2032,21.2139,35.4313,2.3634,1.0822,-4.0243,7.702,6.6377,2.1676,0.3875,-4.0484,7.232,10.4373
2015/12/14,22.74,2.571,-1.0014,-0.9583,31.7497,24.8086,2.571,1.3369,24.3303,38.9133,0.0629,-0.5442,0.7341,16.5609,4.1585,-0.2829,-1.634,-0.0264,16.4783,7.3858
2015/12/15,23.15,1.803,5.756,0.8275,49.0664,26.9196,4.4204,3.164,26.572,41.4179,2.1022,4.5424,2.8518,27.6135,6.7828,2.2697,3.713,2.2427,27.191,10.5272
2015/12/16,23.16,0.0432,7.771,-1.8229,35.5972,29.8942,4.4655,3.2086,26.6267,41.479,-0.1228,6.4301,0.7113,21.5625,11.6197,0.2861,6.3234,0.2733,21.7562,16.4295
2015/12/17,23.54,1.6408,8.0312,2.7948,37.5805,31.9514,6.1795,4.902,28.7044,43.8004,-0.1709,4.2741,3.5066,18.5979,12.8225,-0.2656,4.2114,2.8632,18.5735,18.0644
2015/12/18,22.82,-3.0586,2.9319,1.5125,27.915,33.6856,2.9319,1.6935,24.7678,39.4021,-3.0306,-1.2206,1.2146,10.7217,14.2076,-3.368,-1.435,0.1026,10.376,18.7137
2015/12/21,23.05,1.0079,1.3633,-10.0311,21.9579,36.1497,1.0079,2.7184,26.0253,40.8071,-0.7532,-2.0263,-10.3269,5.6874,16.1939,-1.554,-2.6914,-12.1624,4.3641,19.147
2015/12/22,23.58,2.2993,1.8575,-7.9625,20.3677,44.7522,3.3304,5.0802,28.923,44.0447,2.0389,-2.0869,-8.4986,5.0023,23.9682,2.0152,-2.9334,-10.3924,3.6729,26.7457
2015/12/23,23.4,-0.7634,1.0363,-5.3015,17.3522,43.1201,2.5416,4.2781,27.9388,42.9451,-0.3355,-2.2955,-5.9729,0.5627,19.3661,-0.4977,-3.692,-8.0703,-0.9605,23.0774
2015/12/24,24.29,3.8034,3.186,-3.3426,21.5108,48.2914,6.4416,8.2442,32.8049,48.3818,4.4817,2.258,-3.2457,5.7082,22.0211,4.8058,1.205,-5.2486,4.2365,25.095
2015/12/25,24.1,-0.7822,5.609,-5.4532,33.5921,44.7455,5.609,7.3975,31.7661,47.2212,-1.2042,4.1841,-4.9317,13.8703,22.5868,-1.0097,3.6749,-6.8473,12.4911,25.7848
